Frame         Time          Elec          VdW           Nonbond       Total         
602           602           +0            -347.142      -347.142      -347.142      
603           603           +0            -373.63       -373.63       -373.63       
604           604           +0            -352.926      -352.926      -352.926      
605           605           +0            -352.972      -352.972      -352.972      
606           606           +0            -359.134      -359.134      -359.134      
607           607           +0            -360.807      -360.807      -360.807      
608           608           +0            -355.123      -355.123      -355.123      
609           609           +0            -363.122      -363.122      -363.122      
610           610           +0            -365.152      -365.152      -365.152      
611           611           +0            -356.251      -356.251      -356.251      
612           612           +0            -356.345      -356.345      -356.345      
613           613           +0            -366.049      -366.049      -366.049      
614           614           +0            -351.004      -351.004      -351.004      
615           615           +0            -357.91       -357.91       -357.91       
616           616           +0            -353.217      -353.217      -353.217      
617           617           +0            -351.699      -351.699      -351.699      
618           618           +0            -352.764      -352.764      -352.764      
619           619           +0            -357.155      -357.155      -357.155      
620           620           +0            -351.444      -351.444      -351.444      
621           621           +0            -352.017      -352.017      -352.017      
622           622           +0            -358.48       -358.48       -358.48       
623           623           +0            -347.217      -347.217      -347.217      
624           624           +0            -361.795      -361.795      -361.795      
625           625           +0            -364.226      -364.226      -364.226      
626           626           +0            -350.316      -350.316      -350.316      
627           627           +0            -343.848      -343.848      -343.848      
628           628           +0            -352.365      -352.365      -352.365      
629           629           +0            -356.328      -356.328      -356.328      
630           630           +0            -360.977      -360.977      -360.977      
631           631           +0            -350.25       -350.25       -350.25       
632           632           +0            -361.563      -361.563      -361.563      
633           633           +0            -346.783      -346.783      -346.783      
634           634           +0            -347.983      -347.983      -347.983      
635           635           +0            -338.836      -338.836      -338.836      
636           636           +0            -361.638      -361.638      -361.638      
637           637           +0            -361.749      -361.749      -361.749      
638           638           +0            -342.253      -342.253      -342.253      
639           639           +0            -347.503      -347.503      -347.503      
640           640           +0            -367.896      -367.896      -367.896      
641           641           +0            -363.966      -363.966      -363.966      
642           642           +0            -352.269      -352.269      -352.269      
643           643           +0            -334.617      -334.617      -334.617      
644           644           +0            -349.591      -349.591      -349.591      
645           645           +0            -360.953      -360.953      -360.953      
646           646           +0            -366.052      -366.052      -366.052      
647           647           +0            -345.197      -345.197      -345.197      
648           648           +0            -351.733      -351.733      -351.733      
649           649           +0            -368.295      -368.295      -368.295      
650           650           +0            -353.354      -353.354      -353.354      
651           651           +0            -370.839      -370.839      -370.839      
652           652           +0            -353.985      -353.985      -353.985      
653           653           +0            -356.906      -356.906      -356.906      
654           654           +0            -357.283      -357.283      -357.283      
655           655           +0            -349.392      -349.392      -349.392      
656           656           +0            -358.635      -358.635      -358.635      
657           657           +0            -356.584      -356.584      -356.584      
658           658           +0            -370.736      -370.736      -370.736      
659           659           +0            -374.514      -374.514      -374.514      
660           660           +0            -340.44       -340.44       -340.44       
661           661           +0            -362.454      -362.454      -362.454      
662           662           +0            -352.221      -352.221      -352.221      
663           663           +0            -347.474      -347.474      -347.474      
664           664           +0            -348.495      -348.495      -348.495      
665           665           +0            -336.645      -336.645      -336.645      
666           666           +0            -357.475      -357.475      -357.475      
667           667           +0            -337.912      -337.912      -337.912      
668           668           +0            -351.373      -351.373      -351.373      
669           669           +0            -350.724      -350.724      -350.724      
670           670           +0            -364.226      -364.226      -364.226      
671           671           +0            -346.256      -346.256      -346.256      
672           672           +0            -366.473      -366.473      -366.473      
673           673           +0            -345.775      -345.775      -345.775      
674           674           +0            -336.672      -336.672      -336.672      
675           675           +0            -349.942      -349.942      -349.942      
676           676           +0            -357.58       -357.58       -357.58       
677           677           +0            -349.457      -349.457      -349.457      
678           678           +0            -333.693      -333.693      -333.693      
679           679           +0            -337.126      -337.126      -337.126      
680           680           +0            -341.193      -341.193      -341.193      
681           681           +0            -345.068      -345.068      -345.068      
682           682           +0            -349.901      -349.901      -349.901      
683           683           +0            -370.233      -370.233      -370.233      
684           684           +0            -361.282      -361.282      -361.282      
685           685           +0            -360.224      -360.224      -360.224      
686           686           +0            -354.285      -354.285      -354.285      
687           687           +0            -357.774      -357.774      -357.774      
688           688           +0            -362.603      -362.603      -362.603      
689           689           +0            -366.916      -366.916      -366.916      
690           690           +0            -360.666      -360.666      -360.666      
691           691           +0            -341.721      -341.721      -341.721      
692           692           +0            -343.16       -343.16       -343.16       
693           693           +0            -359.947      -359.947      -359.947      
694           694           +0            -368.903      -368.903      -368.903      
695           695           +0            -363.346      -363.346      -363.346      
696           696           +0            -343.161      -343.161      -343.161      
697           697           +0            -348.262      -348.262      -348.262      
698           698           +0            -362.027      -362.027      -362.027      
699           699           +0            -356.594      -356.594      -356.594      
700           700           +0            -358.775      -358.775      -358.775      
701           701           +0            -373.007      -373.007      -373.007      
702           702           +0            -349.372      -349.372      -349.372      
703           703           +0            -355.53       -355.53       -355.53       
704           704           +0            -358.157      -358.157      -358.157      
705           705           +0            -357.716      -357.716      -357.716      
706           706           +0            -368.584      -368.584      -368.584      
707           707           +0            -351.64       -351.64       -351.64       
708           708           +0            -349.645      -349.645      -349.645      
709           709           +0            -367.057      -367.057      -367.057      
710           710           +0            -371.913      -371.913      -371.913      
711           711           +0            -343.68       -343.68       -343.68       
712           712           +0            -355.999      -355.999      -355.999      
713           713           +0            -349.796      -349.796      -349.796      
714           714           +0            -369.754      -369.754      -369.754      
715           715           +0            -365.653      -365.653      -365.653      
716           716           +0            -353.332      -353.332      -353.332      
717           717           +0            -382.011      -382.011      -382.011      
718           718           +0            -360.169      -360.169      -360.169      
719           719           +0            -355.628      -355.628      -355.628      
720           720           +0            -346.713      -346.713      -346.713      
721           721           +0            -349.752      -349.752      -349.752      
722           722           +0            -348.679      -348.679      -348.679      
723           723           +0            -361.151      -361.151      -361.151      
724           724           +0            -348.687      -348.687      -348.687      
725           725           +0            -365.326      -365.326      -365.326      
726           726           +0            -364.837      -364.837      -364.837      
727           727           +0            -359.123      -359.123      -359.123      
728           728           +0            -354.314      -354.314      -354.314      
729           729           +0            -367.721      -367.721      -367.721      
730           730           +0            -364.419      -364.419      -364.419      
731           731           +0            -367.956      -367.956      -367.956      
732           732           +0            -374.772      -374.772      -374.772      
733           733           +0            -364.731      -364.731      -364.731      
734           734           +0            -343.509      -343.509      -343.509      
735           735           +0            -363.759      -363.759      -363.759      
736           736           +0            -347.839      -347.839      -347.839      
737           737           +0            -353.17       -353.17       -353.17       
738           738           +0            -358.421      -358.421      -358.421      
739           739           +0            -361.41       -361.41       -361.41       
740           740           +0            -346.638      -346.638      -346.638      
741           741           +0            -349.492      -349.492      -349.492      
742           742           +0            -346.146      -346.146      -346.146      
743           743           +0            -361.223      -361.223      -361.223      
744           744           +0            -372.323      -372.323      -372.323      
745           745           +0            -369.332      -369.332      -369.332      
746           746           +0            -351.479      -351.479      -351.479      
747           747           +0            -335.559      -335.559      -335.559      
748           748           +0            -353.602      -353.602      -353.602      
749           749           +0            -367.323      -367.323      -367.323      
750           750           +0            -336.273      -336.273      -336.273      
751           751           +0            -356.972      -356.972      -356.972      
752           752           +0            -349.513      -349.513      -349.513      
753           753           +0            -352.014      -352.014      -352.014      
754           754           +0            -364.432      -364.432      -364.432      
755           755           +0            -357.417      -357.417      -357.417      
756           756           +0            -321.669      -321.669      -321.669      
757           757           +0            -338.825      -338.825      -338.825      
758           758           +0            -352.051      -352.051      -352.051      
759           759           +0            -362.73       -362.73       -362.73       
760           760           +0            -348.692      -348.692      -348.692      
761           761           +0            -320.701      -320.701      -320.701      
762           762           +0            -348.923      -348.923      -348.923      
763           763           +0            -337.708      -337.708      -337.708      
764           764           +0            -369.299      -369.299      -369.299      
765           765           +0            -352.449      -352.449      -352.449      
766           766           +0            -360.514      -360.514      -360.514      
767           767           +0            -356.001      -356.001      -356.001      
768           768           +0            -358.481      -358.481      -358.481      
769           769           +0            -352.077      -352.077      -352.077      
770           770           +0            -353.414      -353.414      -353.414      
771           771           +0            -355.608      -355.608      -355.608      
772           772           +0            -350.455      -350.455      -350.455      
773           773           +0            -343.889      -343.889      -343.889      
774           774           +0            -356.004      -356.004      -356.004      
775           775           +0            -351.093      -351.093      -351.093      
776           776           +0            -357.285      -357.285      -357.285      
777           777           +0            -337.851      -337.851      -337.851      
778           778           +0            -352.511      -352.511      -352.511      
779           779           +0            -367.228      -367.228      -367.228      
780           780           +0            -354.676      -354.676      -354.676      
781           781           +0            -357.65       -357.65       -357.65       
782           782           +0            -350.726      -350.726      -350.726      
783           783           +0            -345.593      -345.593      -345.593      
784           784           +0            -364.514      -364.514      -364.514      
785           785           +0            -344.702      -344.702      -344.702      
786           786           +0            -362.742      -362.742      -362.742      
787           787           +0            -328.948      -328.948      -328.948      
788           788           +0            -367.118      -367.118      -367.118      
789           789           +0            -358.197      -358.197      -358.197      
790           790           +0            -356.367      -356.367      -356.367      
791           791           +0            -357.149      -357.149      -357.149      
792           792           +0            -326.63       -326.63       -326.63       
793           793           +0            -353.345      -353.345      -353.345      
794           794           +0            -344.633      -344.633      -344.633      
795           795           +0            -366.781      -366.781      -366.781      
796           796           +0            -353.21       -353.21       -353.21       
797           797           +0            -343.635      -343.635      -343.635      
798           798           +0            -362.731      -362.731      -362.731      
799           799           +0            -349.615      -349.615      -349.615      
800           800           +0            -365.146      -365.146      -365.146      
801           801           +0            -363.134      -363.134      -363.134      
802           802           +0            -382.333      -382.333      -382.333      
803           803           +0            -359.49       -359.49       -359.49       
804           804           +0            -344.92       -344.92       -344.92       
805           805           +0            -347.968      -347.968      -347.968      
806           806           +0            -328.998      -328.998      -328.998      
807           807           +0            -354.78       -354.78       -354.78       
808           808           +0            -341.1        -341.1        -341.1        
809           809           +0            -354.467      -354.467      -354.467      
810           810           +0            -351.023      -351.023      -351.023      
811           811           +0            -337.556      -337.556      -337.556      
812           812           +0            -350.204      -350.204      -350.204      
813           813           +0            -355.257      -355.257      -355.257      
814           814           +0            -356.726      -356.726      -356.726      
815           815           +0            -355.832      -355.832      -355.832      
816           816           +0            -343.512      -343.512      -343.512      
817           817           +0            -345.634      -345.634      -345.634      
818           818           +0            -356.697      -356.697      -356.697      
819           819           +0            -368.663      -368.663      -368.663      
820           820           +0            -354.449      -354.449      -354.449      
821           821           +0            -334.661      -334.661      -334.661      
822           822           +0            -369.071      -369.071      -369.071      
823           823           +0            -375.529      -375.529      -375.529      
824           824           +0            -367.68       -367.68       -367.68       
825           825           +0            -350.906      -350.906      -350.906      
826           826           +0            -355.115      -355.115      -355.115      
827           827           +0            -360.75       -360.75       -360.75       
828           828           +0            -370.812      -370.812      -370.812      
829           829           +0            -360.589      -360.589      -360.589      
830           830           +0            -366.246      -366.246      -366.246      
831           831           +0            -369.367      -369.367      -369.367      
832           832           +0            -357.964      -357.964      -357.964      
833           833           +0            -353.205      -353.205      -353.205      
834           834           +0            -352.617      -352.617      -352.617      
835           835           +0            -370.214      -370.214      -370.214      
836           836           +0            -352.445      -352.445      -352.445      
837           837           +0            -366.006      -366.006      -366.006      
838           838           +0            -360.699      -360.699      -360.699      
839           839           +0            -359.323      -359.323      -359.323      
840           840           +0            -362.68       -362.68       -362.68       
841           841           +0            -369.452      -369.452      -369.452      
842           842           +0            -354.07       -354.07       -354.07       
843           843           +0            -350.16       -350.16       -350.16       
844           844           +0            -346.037      -346.037      -346.037      
845           845           +0            -353.25       -353.25       -353.25       
846           846           +0            -371.386      -371.386      -371.386      
847           847           +0            -352.091      -352.091      -352.091      
848           848           +0            -354.798      -354.798      -354.798      
849           849           +0            -358.535      -358.535      -358.535      
850           850           +0            -369.567      -369.567      -369.567      
851           851           +0            -337.313      -337.313      -337.313      
852           852           +0            -350.627      -350.627      -350.627      
853           853           +0            -362.933      -362.933      -362.933      
854           854           +0            -369.22       -369.22       -369.22       
855           855           +0            -360.476      -360.476      -360.476      
856           856           +0            -357.613      -357.613      -357.613      
857           857           +0            -347.835      -347.835      -347.835      
858           858           +0            -347.732      -347.732      -347.732      
859           859           +0            -369.753      -369.753      -369.753      
860           860           +0            -350.57       -350.57       -350.57       
861           861           +0            -361.453      -361.453      -361.453      
862           862           +0            -342.799      -342.799      -342.799      
863           863           +0            -346.898      -346.898      -346.898      
864           864           +0            -349.259      -349.259      -349.259      
865           865           +0            -343.079      -343.079      -343.079      
866           866           +0            -352.02       -352.02       -352.02       
867           867           +0            -356.032      -356.032      -356.032      
868           868           +0            -336.388      -336.388      -336.388      
869           869           +0            -359.344      -359.344      -359.344      
870           870           +0            -352.939      -352.939      -352.939      
871           871           +0            -372.059      -372.059      -372.059      
872           872           +0            -358.179      -358.179      -358.179      
873           873           +0            -353.668      -353.668      -353.668      
874           874           +0            -361.588      -361.588      -361.588      
875           875           +0            -321.848      -321.848      -321.848      
876           876           +0            -364.978      -364.978      -364.978      
877           877           +0            -363.357      -363.357      -363.357      
878           878           +0            -367.422      -367.422      -367.422      
879           879           +0            -340.16       -340.16       -340.16       
880           880           +0            -344.588      -344.588      -344.588      
881           881           +0            -350.76       -350.76       -350.76       
882           882           +0            -352.195      -352.195      -352.195      
883           883           +0            -352.401      -352.401      -352.401      
884           884           +0            -364.511      -364.511      -364.511      
885           885           +0            -355.324      -355.324      -355.324      
886           886           +0            -368.006      -368.006      -368.006      
887           887           +0            -350.926      -350.926      -350.926      
888           888           +0            -364.599      -364.599      -364.599      
889           889           +0            -366.335      -366.335      -366.335      
890           890           +0            -346.502      -346.502      -346.502      
891           891           +0            -366.579      -366.579      -366.579      
892           892           +0            -337.281      -337.281      -337.281      
893           893           +0            -361.103      -361.103      -361.103      
894           894           +0            -340.571      -340.571      -340.571      
895           895           +0            -366.805      -366.805      -366.805      
896           896           +0            -345.184      -345.184      -345.184      
897           897           +0            -361.249      -361.249      -361.249      
898           898           +0            -355.858      -355.858      -355.858      
899           899           +0            -369.355      -369.355      -369.355      
900           900           +0            -343.284      -343.284      -343.284      
901           901           +0            -355.762      -355.762      -355.762      
902           902           +0            -363.154      -363.154      -363.154      
903           903           +0            -366.283      -366.283      -366.283      
904           904           +0            -354.81       -354.81       -354.81       
905           905           +0            -356.61       -356.61       -356.61       
906           906           +0            -345.476      -345.476      -345.476      
907           907           +0            -354.914      -354.914      -354.914      
908           908           +0            -359.159      -359.159      -359.159      
909           909           +0            -357.734      -357.734      -357.734      
910           910           +0            -361.975      -361.975      -361.975      
911           911           +0            -353.246      -353.246      -353.246      
912           912           +0            -342.992      -342.992      -342.992      
913           913           +0            -351.574      -351.574      -351.574      
914           914           +0            -344.5        -344.5        -344.5        
915           915           +0            -371.897      -371.897      -371.897      
916           916           +0            -361.007      -361.007      -361.007      
917           917           +0            -352.725      -352.725      -352.725      
918           918           +0            -336.875      -336.875      -336.875      
919           919           +0            -351.846      -351.846      -351.846      
920           920           +0            -369.26       -369.26       -369.26       
921           921           +0            -358.786      -358.786      -358.786      
922           922           +0            -356.649      -356.649      -356.649      
923           923           +0            -358.232      -358.232      -358.232      
924           924           +0            -349.111      -349.111      -349.111      
925           925           +0            -351.86       -351.86       -351.86       
926           926           +0            -354.184      -354.184      -354.184      
927           927           +0            -360.658      -360.658      -360.658      
928           928           +0            -335.247      -335.247      -335.247      
929           929           +0            -357.679      -357.679      -357.679      
930           930           +0            -349.756      -349.756      -349.756      
931           931           +0            -342.1        -342.1        -342.1        
932           932           +0            -363.585      -363.585      -363.585      
933           933           +0            -345.991      -345.991      -345.991      
934           934           +0            -367.17       -367.17       -367.17       
935           935           +0            -348.724      -348.724      -348.724      
936           936           +0            -352.082      -352.082      -352.082      
937           937           +0            -346.956      -346.956      -346.956      
938           938           +0            -374.782      -374.782      -374.782      
939           939           +0            -321.627      -321.627      -321.627      
940           940           +0            -356.443      -356.443      -356.443      
941           941           +0            -348.675      -348.675      -348.675      
942           942           +0            -359.61       -359.61       -359.61       
943           943           +0            -353.118      -353.118      -353.118      
944           944           +0            -362.92       -362.92       -362.92       
945           945           +0            -343.707      -343.707      -343.707      
946           946           +0            -355.948      -355.948      -355.948      
947           947           +0            -350.88       -350.88       -350.88       
948           948           +0            -352.511      -352.511      -352.511      
949           949           +0            -364.297      -364.297      -364.297      
950           950           +0            -383.045      -383.045      -383.045      
951           951           +0            -366.794      -366.794      -366.794      
952           952           +0            -342.708      -342.708      -342.708      
953           953           +0            -369.166      -369.166      -369.166      
954           954           +0            -347.022      -347.022      -347.022      
955           955           +0            -349.259      -349.259      -349.259      
956           956           +0            -340.399      -340.399      -340.399      
957           957           +0            -364.413      -364.413      -364.413      
958           958           +0            -362.019      -362.019      -362.019      
959           959           +0            -359.629      -359.629      -359.629      
960           960           +0            -376.899      -376.899      -376.899      
961           961           +0            -350.053      -350.053      -350.053      
962           962           +0            -368.171      -368.171      -368.171      
963           963           +0            -352.08       -352.08       -352.08       
964           964           +0            -370.394      -370.394      -370.394      
965           965           +0            -350.715      -350.715      -350.715      
966           966           +0            -347.203      -347.203      -347.203      
967           967           +0            -362.604      -362.604      -362.604      
968           968           +0            -343.907      -343.907      -343.907      
969           969           +0            -366.041      -366.041      -366.041      
970           970           +0            -341.488      -341.488      -341.488      
971           971           +0            -378.439      -378.439      -378.439      
972           972           +0            -340.343      -340.343      -340.343      
973           973           +0            -341.614      -341.614      -341.614      
974           974           +0            -361.234      -361.234      -361.234      
975           975           +0            -349.287      -349.287      -349.287      
976           976           +0            -362.366      -362.366      -362.366      
977           977           +0            -344.468      -344.468      -344.468      
978           978           +0            -355.187      -355.187      -355.187      
979           979           +0            -364.644      -364.644      -364.644      
980           980           +0            -351.083      -351.083      -351.083      
981           981           +0            -365.058      -365.058      -365.058      
982           982           +0            -373.012      -373.012      -373.012      
983           983           +0            -340.334      -340.334      -340.334      
984           984           +0            -381.422      -381.422      -381.422      
985           985           +0            -343.45       -343.45       -343.45       
986           986           +0            -357.394      -357.394      -357.394      
987           987           +0            -370.906      -370.906      -370.906      
988           988           +0            -346.657      -346.657      -346.657      
989           989           +0            -368.648      -368.648      -368.648      
990           990           +0            -342.739      -342.739      -342.739      
991           991           +0            -366.711      -366.711      -366.711      
992           992           +0            -363.591      -363.591      -363.591      
993           993           +0            -364.255      -364.255      -364.255      
994           994           +0            -362.581      -362.581      -362.581      
995           995           +0            -364.609      -364.609      -364.609      
996           996           +0            -365.933      -365.933      -365.933      
997           997           +0            -361.527      -361.527      -361.527      
998           998           +0            -344.386      -344.386      -344.386      
999           999           +0            -359.737      -359.737      -359.737      
1000          1000          +0            -345.804      -345.804      -345.804      
1001          1001          +0            -348.165      -348.165      -348.165      
1002          1002          +0            -366.941      -366.941      -366.941      
1003          1003          +0            -345.278      -345.278      -345.278      
1004          1004          +0            -360.908      -360.908      -360.908      
1005          1005          +0            -360.905      -360.905      -360.905      
1006          1006          +0            -339.779      -339.779      -339.779      
1007          1007          +0            -366.12       -366.12       -366.12       
1008          1008          +0            -350.489      -350.489      -350.489      
1009          1009          +0            -353.549      -353.549      -353.549      
1010          1010          +0            -340.653      -340.653      -340.653      
1011          1011          +0            -358.007      -358.007      -358.007      
1012          1012          +0            -363.284      -363.284      -363.284      
1013          1013          +0            -340.89       -340.89       -340.89       
1014          1014          +0            -345.452      -345.452      -345.452      
1015          1015          +0            -353.536      -353.536      -353.536      
1016          1016          +0            -333.471      -333.471      -333.471      
1017          1017          +0            -337.912      -337.912      -337.912      
1018          1018          +0            -373.241      -373.241      -373.241      
1019          1019          +0            -346.35       -346.35       -346.35       
1020          1020          +0            -347.966      -347.966      -347.966      
1021          1021          +0            -342.275      -342.275      -342.275      
1022          1022          +0            -357.787      -357.787      -357.787      
1023          1023          +0            -345.128      -345.128      -345.128      
1024          1024          +0            -376.837      -376.837      -376.837      
1025          1025          +0            -367.164      -367.164      -367.164      
1026          1026          +0            -364.546      -364.546      -364.546      
1027          1027          +0            -350.431      -350.431      -350.431      
1028          1028          +0            -347.773      -347.773      -347.773      
1029          1029          +0            -364.682      -364.682      -364.682      
1030          1030          +0            -356.319      -356.319      -356.319      
1031          1031          +0            -354.098      -354.098      -354.098      
1032          1032          +0            -369.784      -369.784      -369.784      
1033          1033          +0            -348.033      -348.033      -348.033      
1034          1034          +0            -358.089      -358.089      -358.089      
1035          1035          +0            -354.378      -354.378      -354.378      
1036          1036          +0            -343.1        -343.1        -343.1        
1037          1037          +0            -349.907      -349.907      -349.907      
1038          1038          +0            -366.382      -366.382      -366.382      
1039          1039          +0            -347.18       -347.18       -347.18       
1040          1040          +0            -348.805      -348.805      -348.805      
1041          1041          +0            -368.566      -368.566      -368.566      
1042          1042          +0            -361.321      -361.321      -361.321      
1043          1043          +0            -363.562      -363.562      -363.562      
1044          1044          +0            -356.043      -356.043      -356.043      
1045          1045          +0            -349.384      -349.384      -349.384      
1046          1046          +0            -361.123      -361.123      -361.123      
1047          1047          +0            -367.327      -367.327      -367.327      
1048          1048          +0            -335.743      -335.743      -335.743      
1049          1049          +0            -365.623      -365.623      -365.623      
1050          1050          +0            -351.683      -351.683      -351.683      
1051          1051          +0            -349.596      -349.596      -349.596      
1052          1052          +0            -364.666      -364.666      -364.666      
1053          1053          +0            -363.721      -363.721      -363.721      
1054          1054          +0            -358.949      -358.949      -358.949      
1055          1055          +0            -365.391      -365.391      -365.391      
1056          1056          +0            -367.43       -367.43       -367.43       
1057          1057          +0            -380.045      -380.045      -380.045      
1058          1058          +0            -345.159      -345.159      -345.159      
1059          1059          +0            -347.345      -347.345      -347.345      
1060          1060          +0            -351.533      -351.533      -351.533      
1061          1061          +0            -362.155      -362.155      -362.155      
1062          1062          +0            -351.487      -351.487      -351.487      
1063          1063          +0            -339.375      -339.375      -339.375      
1064          1064          +0            -330.247      -330.247      -330.247      
1065          1065          +0            -361.263      -361.263      -361.263      
1066          1066          +0            -357.934      -357.934      -357.934      
1067          1067          +0            -363.398      -363.398      -363.398      
1068          1068          +0            -355.567      -355.567      -355.567      
1069          1069          +0            -369.792      -369.792      -369.792      
1070          1070          +0            -365.606      -365.606      -365.606      
1071          1071          +0            -350.852      -350.852      -350.852      
1072          1072          +0            -362.081      -362.081      -362.081      
1073          1073          +0            -347.136      -347.136      -347.136      
1074          1074          +0            -368.986      -368.986      -368.986      
1075          1075          +0            -351.815      -351.815      -351.815      
1076          1076          +0            -330.742      -330.742      -330.742      
1077          1077          +0            -374.044      -374.044      -374.044      
1078          1078          +0            -356.695      -356.695      -356.695      
1079          1079          +0            -344.568      -344.568      -344.568      
1080          1080          +0            -349.337      -349.337      -349.337      
1081          1081          +0            -373.342      -373.342      -373.342      
1082          1082          +0            -342.503      -342.503      -342.503      
1083          1083          +0            -340.891      -340.891      -340.891      
1084          1084          +0            -342.292      -342.292      -342.292      
1085          1085          +0            -350.714      -350.714      -350.714      
1086          1086          +0            -359.867      -359.867      -359.867      
1087          1087          +0            -362.06       -362.06       -362.06       
1088          1088          +0            -349.23       -349.23       -349.23       
1089          1089          +0            -347.715      -347.715      -347.715      
1090          1090          +0            -357.413      -357.413      -357.413      
1091          1091          +0            -355.876      -355.876      -355.876      
1092          1092          +0            -359.272      -359.272      -359.272      
1093          1093          +0            -366.808      -366.808      -366.808      
1094          1094          +0            -363.824      -363.824      -363.824      
1095          1095          +0            -358.661      -358.661      -358.661      
1096          1096          +0            -352.163      -352.163      -352.163      
1097          1097          +0            -362.133      -362.133      -362.133      
1098          1098          +0            -338.649      -338.649      -338.649      
1099          1099          +0            -354.079      -354.079      -354.079      
1100          1100          +0            -336.055      -336.055      -336.055      
1101          1101          +0            -358.98       -358.98       -358.98       
1102          1102          +0            -326.669      -326.669      -326.669      
1103          1103          +0            -351.711      -351.711      -351.711      
1104          1104          +0            -354.55       -354.55       -354.55       
1105          1105          +0            -369.587      -369.587      -369.587      
1106          1106          +0            -354.694      -354.694      -354.694      
1107          1107          +0            -351.998      -351.998      -351.998      
1108          1108          +0            -352.447      -352.447      -352.447      
1109          1109          +0            -364.233      -364.233      -364.233      
1110          1110          +0            -351.801      -351.801      -351.801      
1111          1111          +0            -320.598      -320.598      -320.598      
1112          1112          +0            -353.164      -353.164      -353.164      
1113          1113          +0            -349.718      -349.718      -349.718      
1114          1114          +0            -377.05       -377.05       -377.05       
1115          1115          +0            -341.832      -341.832      -341.832      
1116          1116          +0            -352.349      -352.349      -352.349      
1117          1117          +0            -361.278      -361.278      -361.278      
1118          1118          +0            -350.535      -350.535      -350.535      
1119          1119          +0            -347.542      -347.542      -347.542      
1120          1120          +0            -352.27       -352.27       -352.27       
1121          1121          +0            -367.13       -367.13       -367.13       
1122          1122          +0            -343.098      -343.098      -343.098      
1123          1123          +0            -377.611      -377.611      -377.611      
1124          1124          +0            -350.627      -350.627      -350.627      
1125          1125          +0            -348.69       -348.69       -348.69       
1126          1126          +0            -366.106      -366.106      -366.106      
1127          1127          +0            -348.056      -348.056      -348.056      
1128          1128          +0            -363.543      -363.543      -363.543      
1129          1129          +0            -362.569      -362.569      -362.569      
1130          1130          +0            -366.599      -366.599      -366.599      
1131          1131          +0            -353.196      -353.196      -353.196      
1132          1132          +0            -349.749      -349.749      -349.749      
1133          1133          +0            -352.958      -352.958      -352.958      
1134          1134          +0            -348.998      -348.998      -348.998      
1135          1135          +0            -358.898      -358.898      -358.898      
1136          1136          +0            -334.733      -334.733      -334.733      
1137          1137          +0            -359.608      -359.608      -359.608      
1138          1138          +0            -345.593      -345.593      -345.593      
1139          1139          +0            -357.816      -357.816      -357.816      
1140          1140          +0            -360.36       -360.36       -360.36       
1141          1141          +0            -335.653      -335.653      -335.653      
1142          1142          +0            -344.083      -344.083      -344.083      
1143          1143          +0            -347.346      -347.346      -347.346      
1144          1144          +0            -348.543      -348.543      -348.543      
1145          1145          +0            -352.123      -352.123      -352.123      
1146          1146          +0            -363.021      -363.021      -363.021      
1147          1147          +0            -335.984      -335.984      -335.984      
1148          1148          +0            -367.874      -367.874      -367.874      
1149          1149          +0            -352.492      -352.492      -352.492      
1150          1150          +0            -371.342      -371.342      -371.342      
1151          1151          +0            -360.657      -360.657      -360.657      
1152          1152          +0            -366.156      -366.156      -366.156      
1153          1153          +0            -361.276      -361.276      -361.276      
1154          1154          +0            -368.374      -368.374      -368.374      
1155          1155          +0            -356.586      -356.586      -356.586      
1156          1156          +0            -369.755      -369.755      -369.755      
1157          1157          +0            -361.905      -361.905      -361.905      
1158          1158          +0            -341.051      -341.051      -341.051      
1159          1159          +0            -358.549      -358.549      -358.549      
1160          1160          +0            -342.829      -342.829      -342.829      
1161          1161          +0            -349.904      -349.904      -349.904      
1162          1162          +0            -348.765      -348.765      -348.765      
1163          1163          +0            -350.133      -350.133      -350.133      
1164          1164          +0            -357.695      -357.695      -357.695      
1165          1165          +0            -355.619      -355.619      -355.619      
1166          1166          +0            -364.185      -364.185      -364.185      
1167          1167          +0            -370.514      -370.514      -370.514      
1168          1168          +0            -359.781      -359.781      -359.781      
1169          1169          +0            -361.014      -361.014      -361.014      
1170          1170          +0            -366.192      -366.192      -366.192      
1171          1171          +0            -364.633      -364.633      -364.633      
1172          1172          +0            -361.296      -361.296      -361.296      
1173          1173          +0            -349.783      -349.783      -349.783      
1174          1174          +0            -328.835      -328.835      -328.835      
1175          1175          +0            -369.18       -369.18       -369.18       
1176          1176          +0            -370.324      -370.324      -370.324      
1177          1177          +0            -331.832      -331.832      -331.832      
1178          1178          +0            -370.483      -370.483      -370.483      
1179          1179          +0            -364.55       -364.55       -364.55       
1180          1180          +0            -370.958      -370.958      -370.958      
1181          1181          +0            -370.033      -370.033      -370.033      
1182          1182          +0            -364.376      -364.376      -364.376      
1183          1183          +0            -361.75       -361.75       -361.75       
1184          1184          +0            -324.48       -324.48       -324.48       
1185          1185          +0            -349.202      -349.202      -349.202      
1186          1186          +0            -344.209      -344.209      -344.209      
1187          1187          +0            -358.44       -358.44       -358.44       
1188          1188          +0            -357.154      -357.154      -357.154      
1189          1189          +0            -343.98       -343.98       -343.98       
1190          1190          +0            -347.69       -347.69       -347.69       
1191          1191          +0            -367.198      -367.198      -367.198      
