Frame         Time          Elec          VdW           Nonbond       Total         
602           602           +0            -351.252      -351.252      -351.252      
603           603           +0            -327.963      -327.963      -327.963      
604           604           +0            -336.743      -336.743      -336.743      
605           605           +0            -349.711      -349.711      -349.711      
606           606           +0            -345.343      -345.343      -345.343      
607           607           +0            -337.989      -337.989      -337.989      
608           608           +0            -342.354      -342.354      -342.354      
609           609           +0            -343.977      -343.977      -343.977      
610           610           +0            -331.416      -331.416      -331.416      
611           611           +0            -355.666      -355.666      -355.666      
612           612           +0            -359.483      -359.483      -359.483      
613           613           +0            -328.663      -328.663      -328.663      
614           614           +0            -350.282      -350.282      -350.282      
615           615           +0            -330.719      -330.719      -330.719      
616           616           +0            -337.2        -337.2        -337.2        
617           617           +0            -341.85       -341.85       -341.85       
618           618           +0            -342.931      -342.931      -342.931      
619           619           +0            -344.762      -344.762      -344.762      
620           620           +0            -340.401      -340.401      -340.401      
621           621           +0            -351.502      -351.502      -351.502      
622           622           +0            -332.567      -332.567      -332.567      
623           623           +0            -325.821      -325.821      -325.821      
624           624           +0            -349.416      -349.416      -349.416      
625           625           +0            -338.494      -338.494      -338.494      
626           626           +0            -353.649      -353.649      -353.649      
627           627           +0            -340.897      -340.897      -340.897      
628           628           +0            -358.264      -358.264      -358.264      
629           629           +0            -338.323      -338.323      -338.323      
630           630           +0            -342.655      -342.655      -342.655      
631           631           +0            -335.105      -335.105      -335.105      
632           632           +0            -335.97       -335.97       -335.97       
633           633           +0            -356.202      -356.202      -356.202      
634           634           +0            -362.825      -362.825      -362.825      
635           635           +0            -328.99       -328.99       -328.99       
636           636           +0            -342.755      -342.755      -342.755      
637           637           +0            -351.709      -351.709      -351.709      
638           638           +0            -348.778      -348.778      -348.778      
639           639           +0            -347.845      -347.845      -347.845      
640           640           +0            -320.418      -320.418      -320.418      
641           641           +0            -358.553      -358.553      -358.553      
642           642           +0            -345.671      -345.671      -345.671      
643           643           +0            -326.109      -326.109      -326.109      
644           644           +0            -344.613      -344.613      -344.613      
645           645           +0            -326.645      -326.645      -326.645      
646           646           +0            -348.975      -348.975      -348.975      
647           647           +0            -362.35       -362.35       -362.35       
648           648           +0            -348.106      -348.106      -348.106      
649           649           +0            -347.135      -347.135      -347.135      
650           650           +0            -355.498      -355.498      -355.498      
651           651           +0            -334.532      -334.532      -334.532      
652           652           +0            -349.553      -349.553      -349.553      
653           653           +0            -329.891      -329.891      -329.891      
654           654           +0            -338.086      -338.086      -338.086      
655           655           +0            -350.701      -350.701      -350.701      
656           656           +0            -354.177      -354.177      -354.177      
657           657           +0            -341.283      -341.283      -341.283      
658           658           +0            -328.364      -328.364      -328.364      
659           659           +0            -347.412      -347.412      -347.412      
660           660           +0            -348.496      -348.496      -348.496      
661           661           +0            -341.24       -341.24       -341.24       
662           662           +0            -329.955      -329.955      -329.955      
663           663           +0            -319.443      -319.443      -319.443      
664           664           +0            -363.698      -363.698      -363.698      
665           665           +0            -358.215      -358.215      -358.215      
666           666           +0            -330.491      -330.491      -330.491      
667           667           +0            -351.753      -351.753      -351.753      
668           668           +0            -355.637      -355.637      -355.637      
669           669           +0            -350.655      -350.655      -350.655      
670           670           +0            -353.264      -353.264      -353.264      
671           671           +0            -349.401      -349.401      -349.401      
672           672           +0            -354.661      -354.661      -354.661      
673           673           +0            -352.16       -352.16       -352.16       
674           674           +0            -359.767      -359.767      -359.767      
675           675           +0            -360.967      -360.967      -360.967      
676           676           +0            -356.933      -356.933      -356.933      
677           677           +0            -334.495      -334.495      -334.495      
678           678           +0            -341.652      -341.652      -341.652      
679           679           +0            -349.201      -349.201      -349.201      
680           680           +0            -349.304      -349.304      -349.304      
681           681           +0            -337.83       -337.83       -337.83       
682           682           +0            -337.011      -337.011      -337.011      
683           683           +0            -360.605      -360.605      -360.605      
684           684           +0            -315.745      -315.745      -315.745      
685           685           +0            -364.399      -364.399      -364.399      
686           686           +0            -336.374      -336.374      -336.374      
687           687           +0            -317.808      -317.808      -317.808      
688           688           +0            -349.813      -349.813      -349.813      
689           689           +0            -364.472      -364.472      -364.472      
690           690           +0            -350.634      -350.634      -350.634      
691           691           +0            -346.215      -346.215      -346.215      
692           692           +0            -348.39       -348.39       -348.39       
693           693           +0            -340.08       -340.08       -340.08       
694           694           +0            -351.511      -351.511      -351.511      
695           695           +0            -332.535      -332.535      -332.535      
696           696           +0            -328.837      -328.837      -328.837      
697           697           +0            -355.662      -355.662      -355.662      
698           698           +0            -334.678      -334.678      -334.678      
699           699           +0            -343.957      -343.957      -343.957      
700           700           +0            -349.026      -349.026      -349.026      
701           701           +0            -333.867      -333.867      -333.867      
702           702           +0            -346.795      -346.795      -346.795      
703           703           +0            -348.356      -348.356      -348.356      
704           704           +0            -344.448      -344.448      -344.448      
705           705           +0            -343.294      -343.294      -343.294      
706           706           +0            -363.463      -363.463      -363.463      
707           707           +0            -336.305      -336.305      -336.305      
708           708           +0            -330.283      -330.283      -330.283      
709           709           +0            -340.122      -340.122      -340.122      
710           710           +0            -348.262      -348.262      -348.262      
711           711           +0            -349.749      -349.749      -349.749      
712           712           +0            -336.099      -336.099      -336.099      
713           713           +0            -350.526      -350.526      -350.526      
714           714           +0            -338.404      -338.404      -338.404      
715           715           +0            -336.302      -336.302      -336.302      
716           716           +0            -351.621      -351.621      -351.621      
717           717           +0            -340.454      -340.454      -340.454      
718           718           +0            -334.809      -334.809      -334.809      
719           719           +0            -309.295      -309.295      -309.295      
720           720           +0            -334.434      -334.434      -334.434      
721           721           +0            -346.329      -346.329      -346.329      
722           722           +0            -328.047      -328.047      -328.047      
723           723           +0            -336.714      -336.714      -336.714      
724           724           +0            -322.928      -322.928      -322.928      
725           725           +0            -342.365      -342.365      -342.365      
726           726           +0            -349.547      -349.547      -349.547      
727           727           +0            -345.331      -345.331      -345.331      
