Frame         Time          Elec          VdW           Nonbond       Total         
1262          1262          +0            -380.837      -380.837      -380.837      
1263          1263          +0            -361.395      -361.395      -361.395      
1264          1264          +0            -359.945      -359.945      -359.945      
1265          1265          +0            -370.209      -370.209      -370.209      
1266          1266          +0            -356.09       -356.09       -356.09       
1267          1267          +0            -365.594      -365.594      -365.594      
1268          1268          +0            -369.239      -369.239      -369.239      
1269          1269          +0            -379.801      -379.801      -379.801      
1270          1270          +0            -365.642      -365.642      -365.642      
1271          1271          +0            -369.934      -369.934      -369.934      
1272          1272          +0            -361.919      -361.919      -361.919      
1273          1273          +0            -366.471      -366.471      -366.471      
1274          1274          +0            -356.874      -356.874      -356.874      
1275          1275          +0            -377.296      -377.296      -377.296      
1276          1276          +0            -368.197      -368.197      -368.197      
1277          1277          +0            -379.937      -379.937      -379.937      
1278          1278          +0            -372.631      -372.631      -372.631      
1279          1279          +0            -354.652      -354.652      -354.652      
1280          1280          +0            -372.189      -372.189      -372.189      
1281          1281          +0            -346.486      -346.486      -346.486      
1282          1282          +0            -370.077      -370.077      -370.077      
1283          1283          +0            -352.958      -352.958      -352.958      
1284          1284          +0            -362.082      -362.082      -362.082      
1285          1285          +0            -375.269      -375.269      -375.269      
1286          1286          +0            -367.472      -367.472      -367.472      
1287          1287          +0            -365.952      -365.952      -365.952      
1288          1288          +0            -387.207      -387.207      -387.207      
1289          1289          +0            -357.346      -357.346      -357.346      
1290          1290          +0            -363.072      -363.072      -363.072      
1291          1291          +0            -374.005      -374.005      -374.005      
1292          1292          +0            -347.235      -347.235      -347.235      
1293          1293          +0            -366.579      -366.579      -366.579      
1294          1294          +0            -390.509      -390.509      -390.509      
1295          1295          +0            -381.046      -381.046      -381.046      
1296          1296          +0            -381.803      -381.803      -381.803      
1297          1297          +0            -379.256      -379.256      -379.256      
1298          1298          +0            -379.472      -379.472      -379.472      
1299          1299          +0            -381.126      -381.126      -381.126      
1300          1300          +0            -365.143      -365.143      -365.143      
1301          1301          +0            -381.169      -381.169      -381.169      
1302          1302          +0            -388.344      -388.344      -388.344      
1303          1303          +0            -385.279      -385.279      -385.279      
1304          1304          +0            -387.25       -387.25       -387.25       
1305          1305          +0            -359.855      -359.855      -359.855      
1306          1306          +0            -367.509      -367.509      -367.509      
1307          1307          +0            -382.072      -382.072      -382.072      
1308          1308          +0            -363.487      -363.487      -363.487      
1309          1309          +0            -376.63       -376.63       -376.63       
1310          1310          +0            -371.78       -371.78       -371.78       
1311          1311          +0            -359.786      -359.786      -359.786      
1312          1312          +0            -359.894      -359.894      -359.894      
1313          1313          +0            -380.564      -380.564      -380.564      
1314          1314          +0            -365.823      -365.823      -365.823      
1315          1315          +0            -375.544      -375.544      -375.544      
1316          1316          +0            -368.147      -368.147      -368.147      
1317          1317          +0            -391.609      -391.609      -391.609      
1318          1318          +0            -364.537      -364.537      -364.537      
1319          1319          +0            -384.762      -384.762      -384.762      
1320          1320          +0            -375.505      -375.505      -375.505      
1321          1321          +0            -379.504      -379.504      -379.504      
1322          1322          +0            -375.538      -375.538      -375.538      
1323          1323          +0            -376.459      -376.459      -376.459      
1324          1324          +0            -370.195      -370.195      -370.195      
1325          1325          +0            -359.208      -359.208      -359.208      
1326          1326          +0            -368.905      -368.905      -368.905      
1327          1327          +0            -356.981      -356.981      -356.981      
1328          1328          +0            -344.191      -344.191      -344.191      
1329          1329          +0            -381.229      -381.229      -381.229      
1330          1330          +0            -363.44       -363.44       -363.44       
1331          1331          +0            -383.025      -383.025      -383.025      
1332          1332          +0            -374.488      -374.488      -374.488      
1333          1333          +0            -373.814      -373.814      -373.814      
1334          1334          +0            -362.576      -362.576      -362.576      
1335          1335          +0            -376.677      -376.677      -376.677      
1336          1336          +0            -376.354      -376.354      -376.354      
1337          1337          +0            -354.182      -354.182      -354.182      
1338          1338          +0            -353.09       -353.09       -353.09       
1339          1339          +0            -355.573      -355.573      -355.573      
1340          1340          +0            -381.233      -381.233      -381.233      
1341          1341          +0            -378.853      -378.853      -378.853      
1342          1342          +0            -368.162      -368.162      -368.162      
1343          1343          +0            -381.508      -381.508      -381.508      
1344          1344          +0            -367.105      -367.105      -367.105      
1345          1345          +0            -389.705      -389.705      -389.705      
1346          1346          +0            -379.194      -379.194      -379.194      
1347          1347          +0            -399.994      -399.994      -399.994      
1348          1348          +0            -383.774      -383.774      -383.774      
1349          1349          +0            -389.388      -389.388      -389.388      
1350          1350          +0            -366.092      -366.092      -366.092      
1351          1351          +0            -359.462      -359.462      -359.462      
1352          1352          +0            -375.259      -375.259      -375.259      
1353          1353          +0            -382.198      -382.198      -382.198      
1354          1354          +0            -375.971      -375.971      -375.971      
1355          1355          +0            -366.898      -366.898      -366.898      
1356          1356          +0            -363.437      -363.437      -363.437      
1357          1357          +0            -376.864      -376.864      -376.864      
1358          1358          +0            -388.435      -388.435      -388.435      
1359          1359          +0            -385.205      -385.205      -385.205      
1360          1360          +0            -371.271      -371.271      -371.271      
1361          1361          +0            -368.902      -368.902      -368.902      
1362          1362          +0            -352.567      -352.567      -352.567      
1363          1363          +0            -378.216      -378.216      -378.216      
1364          1364          +0            -367.707      -367.707      -367.707      
1365          1365          +0            -371.344      -371.344      -371.344      
1366          1366          +0            -378.292      -378.292      -378.292      
1367          1367          +0            -390.236      -390.236      -390.236      
1368          1368          +0            -360.315      -360.315      -360.315      
1369          1369          +0            -383.518      -383.518      -383.518      
1370          1370          +0            -350.618      -350.618      -350.618      
1371          1371          +0            -374.216      -374.216      -374.216      
1372          1372          +0            -329.07       -329.07       -329.07       
1373          1373          +0            -378.369      -378.369      -378.369      
1374          1374          +0            -382.439      -382.439      -382.439      
1375          1375          +0            -367.873      -367.873      -367.873      
1376          1376          +0            -379.248      -379.248      -379.248      
1377          1377          +0            -385.133      -385.133      -385.133      
1378          1378          +0            -370.457      -370.457      -370.457      
1379          1379          +0            -372.542      -372.542      -372.542      
1380          1380          +0            -372.987      -372.987      -372.987      
1381          1381          +0            -370.726      -370.726      -370.726      
1382          1382          +0            -382.076      -382.076      -382.076      
1383          1383          +0            -379.423      -379.423      -379.423      
1384          1384          +0            -377.701      -377.701      -377.701      
1385          1385          +0            -368.27       -368.27       -368.27       
1386          1386          +0            -370.556      -370.556      -370.556      
1387          1387          +0            -356.488      -356.488      -356.488      
1388          1388          +0            -375.528      -375.528      -375.528      
1389          1389          +0            -371.602      -371.602      -371.602      
1390          1390          +0            -354.405      -354.405      -354.405      
1391          1391          +0            -385.754      -385.754      -385.754      
1392          1392          +0            -374.323      -374.323      -374.323      
1393          1393          +0            -375.815      -375.815      -375.815      
1394          1394          +0            -356.431      -356.431      -356.431      
1395          1395          +0            -393.719      -393.719      -393.719      
1396          1396          +0            -383.465      -383.465      -383.465      
1397          1397          +0            -375.566      -375.566      -375.566      
1398          1398          +0            -367.646      -367.646      -367.646      
1399          1399          +0            -363.455      -363.455      -363.455      
1400          1400          +0            -359.021      -359.021      -359.021      
1401          1401          +0            -354.729      -354.729      -354.729      
1402          1402          +0            -348.425      -348.425      -348.425      
1403          1403          +0            -378.487      -378.487      -378.487      
1404          1404          +0            -368.086      -368.086      -368.086      
1405          1405          +0            -389.8        -389.8        -389.8        
1406          1406          +0            -358.679      -358.679      -358.679      
1407          1407          +0            -365.813      -365.813      -365.813      
1408          1408          +0            -372.097      -372.097      -372.097      
1409          1409          +0            -378.167      -378.167      -378.167      
1410          1410          +0            -378.994      -378.994      -378.994      
1411          1411          +0            -383.154      -383.154      -383.154      
1412          1412          +0            -369.54       -369.54       -369.54       
1413          1413          +0            -375.664      -375.664      -375.664      
1414          1414          +0            -388.844      -388.844      -388.844      
1415          1415          +0            -384.807      -384.807      -384.807      
1416          1416          +0            -366.963      -366.963      -366.963      
1417          1417          +0            -371.755      -371.755      -371.755      
1418          1418          +0            -370.574      -370.574      -370.574      
1419          1419          +0            -375.855      -375.855      -375.855      
1420          1420          +0            -381.53       -381.53       -381.53       
1421          1421          +0            -383.971      -383.971      -383.971      
1422          1422          +0            -363.995      -363.995      -363.995      
1423          1423          +0            -372.532      -372.532      -372.532      
1424          1424          +0            -367.361      -367.361      -367.361      
1425          1425          +0            -373.316      -373.316      -373.316      
1426          1426          +0            -376.628      -376.628      -376.628      
1427          1427          +0            -369.506      -369.506      -369.506      
1428          1428          +0            -364.282      -364.282      -364.282      
1429          1429          +0            -385.585      -385.585      -385.585      
1430          1430          +0            -379.104      -379.104      -379.104      
1431          1431          +0            -365.527      -365.527      -365.527      
1432          1432          +0            -393.926      -393.926      -393.926      
1433          1433          +0            -369.161      -369.161      -369.161      
1434          1434          +0            -365.483      -365.483      -365.483      
1435          1435          +0            -380.538      -380.538      -380.538      
1436          1436          +0            -384.9        -384.9        -384.9        
1437          1437          +0            -371.647      -371.647      -371.647      
1438          1438          +0            -365.069      -365.069      -365.069      
1439          1439          +0            -372.352      -372.352      -372.352      
1440          1440          +0            -377.778      -377.778      -377.778      
1441          1441          +0            -384.224      -384.224      -384.224      
1442          1442          +0            -374.345      -374.345      -374.345      
1443          1443          +0            -361.304      -361.304      -361.304      
1444          1444          +0            -364.417      -364.417      -364.417      
1445          1445          +0            -365.834      -365.834      -365.834      
1446          1446          +0            -355.602      -355.602      -355.602      
1447          1447          +0            -385.131      -385.131      -385.131      
1448          1448          +0            -390.799      -390.799      -390.799      
1449          1449          +0            -370.623      -370.623      -370.623      
1450          1450          +0            -374.618      -374.618      -374.618      
1451          1451          +0            -370.161      -370.161      -370.161      
1452          1452          +0            -395.032      -395.032      -395.032      
1453          1453          +0            -375.428      -375.428      -375.428      
1454          1454          +0            -378.392      -378.392      -378.392      
1455          1455          +0            -371.104      -371.104      -371.104      
1456          1456          +0            -366.35       -366.35       -366.35       
1457          1457          +0            -374.729      -374.729      -374.729      
1458          1458          +0            -363.988      -363.988      -363.988      
1459          1459          +0            -380.141      -380.141      -380.141      
1460          1460          +0            -355.358      -355.358      -355.358      
1461          1461          +0            -373.369      -373.369      -373.369      
1462          1462          +0            -350.09       -350.09       -350.09       
1463          1463          +0            -360.474      -360.474      -360.474      
1464          1464          +0            -375.389      -375.389      -375.389      
1465          1465          +0            -362.87       -362.87       -362.87       
1466          1466          +0            -353.439      -353.439      -353.439      
1467          1467          +0            -387.289      -387.289      -387.289      
1468          1468          +0            -386.152      -386.152      -386.152      
1469          1469          +0            -376.925      -376.925      -376.925      
1470          1470          +0            -378.995      -378.995      -378.995      
1471          1471          +0            -372.293      -372.293      -372.293      
1472          1472          +0            -372.869      -372.869      -372.869      
1473          1473          +0            -372.335      -372.335      -372.335      
1474          1474          +0            -388.325      -388.325      -388.325      
1475          1475          +0            -369.315      -369.315      -369.315      
1476          1476          +0            -381.263      -381.263      -381.263      
1477          1477          +0            -357.438      -357.438      -357.438      
1478          1478          +0            -377.575      -377.575      -377.575      
1479          1479          +0            -383.14       -383.14       -383.14       
1480          1480          +0            -365.365      -365.365      -365.365      
1481          1481          +0            -392.248      -392.248      -392.248      
1482          1482          +0            -342.829      -342.829      -342.829      
1483          1483          +0            -390.043      -390.043      -390.043      
1484          1484          +0            -367.577      -367.577      -367.577      
1485          1485          +0            -372.12       -372.12       -372.12       
1486          1486          +0            -374.881      -374.881      -374.881      
1487          1487          +0            -368.925      -368.925      -368.925      
1488          1488          +0            -379.135      -379.135      -379.135      
1489          1489          +0            -373.368      -373.368      -373.368      
1490          1490          +0            -382.278      -382.278      -382.278      
1491          1491          +0            -390.87       -390.87       -390.87       
1492          1492          +0            -366.583      -366.583      -366.583      
1493          1493          +0            -375.035      -375.035      -375.035      
1494          1494          +0            -376.295      -376.295      -376.295      
1495          1495          +0            -391.949      -391.949      -391.949      
1496          1496          +0            -371.036      -371.036      -371.036      
1497          1497          +0            -391.399      -391.399      -391.399      
1498          1498          +0            -369.615      -369.615      -369.615      
1499          1499          +0            -360.936      -360.936      -360.936      
1500          1500          +0            -371.237      -371.237      -371.237      
1501          1501          +0            -344.489      -344.489      -344.489      
1502          1502          +0            -370.813      -370.813      -370.813      
1503          1503          +0            -348.464      -348.464      -348.464      
1504          1504          +0            -394.523      -394.523      -394.523      
1505          1505          +0            -386.411      -386.411      -386.411      
1506          1506          +0            -379.169      -379.169      -379.169      
1507          1507          +0            -364.016      -364.016      -364.016      
1508          1508          +0            -361.437      -361.437      -361.437      
1509          1509          +0            -359.66       -359.66       -359.66       
1510          1510          +0            -369.754      -369.754      -369.754      
1511          1511          +0            -370.351      -370.351      -370.351      
1512          1512          +0            -351.432      -351.432      -351.432      
1513          1513          +0            -379.113      -379.113      -379.113      
1514          1514          +0            -378.448      -378.448      -378.448      
1515          1515          +0            -352.671      -352.671      -352.671      
1516          1516          +0            -392.008      -392.008      -392.008      
1517          1517          +0            -359.344      -359.344      -359.344      
1518          1518          +0            -354.051      -354.051      -354.051      
1519          1519          +0            -384.713      -384.713      -384.713      
1520          1520          +0            -372.86       -372.86       -372.86       
1521          1521          +0            -387.875      -387.875      -387.875      
1522          1522          +0            -393.408      -393.408      -393.408      
1523          1523          +0            -372.691      -372.691      -372.691      
1524          1524          +0            -378.126      -378.126      -378.126      
1525          1525          +0            -383.425      -383.425      -383.425      
1526          1526          +0            -375.025      -375.025      -375.025      
1527          1527          +0            -345.244      -345.244      -345.244      
1528          1528          +0            -384.206      -384.206      -384.206      
1529          1529          +0            -367.107      -367.107      -367.107      
1530          1530          +0            -378.198      -378.198      -378.198      
1531          1531          +0            -376.688      -376.688      -376.688      
1532          1532          +0            -377.599      -377.599      -377.599      
1533          1533          +0            -376.671      -376.671      -376.671      
1534          1534          +0            -386.081      -386.081      -386.081      
1535          1535          +0            -357.692      -357.692      -357.692      
1536          1536          +0            -370.674      -370.674      -370.674      
1537          1537          +0            -358.339      -358.339      -358.339      
1538          1538          +0            -363.148      -363.148      -363.148      
1539          1539          +0            -369.182      -369.182      -369.182      
1540          1540          +0            -365.129      -365.129      -365.129      
1541          1541          +0            -375.81       -375.81       -375.81       
1542          1542          +0            -395.329      -395.329      -395.329      
1543          1543          +0            -382.668      -382.668      -382.668      
1544          1544          +0            -365.994      -365.994      -365.994      
1545          1545          +0            -394.621      -394.621      -394.621      
1546          1546          +0            -372.091      -372.091      -372.091      
1547          1547          +0            -337.353      -337.353      -337.353      
1548          1548          +0            -371.598      -371.598      -371.598      
1549          1549          +0            -357.25       -357.25       -357.25       
1550          1550          +0            -388.166      -388.166      -388.166      
1551          1551          +0            -379.385      -379.385      -379.385      
1552          1552          +0            -372.935      -372.935      -372.935      
1553          1553          +0            -380.409      -380.409      -380.409      
1554          1554          +0            -356.647      -356.647      -356.647      
1555          1555          +0            -367.913      -367.913      -367.913      
1556          1556          +0            -381.031      -381.031      -381.031      
1557          1557          +0            -356.564      -356.564      -356.564      
1558          1558          +0            -384.019      -384.019      -384.019      
1559          1559          +0            -380.012      -380.012      -380.012      
1560          1560          +0            -377.908      -377.908      -377.908      
1561          1561          +0            -375.143      -375.143      -375.143      
1562          1562          +0            -382.499      -382.499      -382.499      
1563          1563          +0            -384.682      -384.682      -384.682      
1564          1564          +0            -385.611      -385.611      -385.611      
1565          1565          +0            -387.168      -387.168      -387.168      
1566          1566          +0            -372.409      -372.409      -372.409      
1567          1567          +0            -375.163      -375.163      -375.163      
1568          1568          +0            -350.971      -350.971      -350.971      
1569          1569          +0            -372.777      -372.777      -372.777      
1570          1570          +0            -384.817      -384.817      -384.817      
1571          1571          +0            -382.494      -382.494      -382.494      
1572          1572          +0            -372.994      -372.994      -372.994      
1573          1573          +0            -354.52       -354.52       -354.52       
1574          1574          +0            -378.165      -378.165      -378.165      
1575          1575          +0            -353.466      -353.466      -353.466      
1576          1576          +0            -362.695      -362.695      -362.695      
1577          1577          +0            -368.904      -368.904      -368.904      
1578          1578          +0            -384.22       -384.22       -384.22       
1579          1579          +0            -381.021      -381.021      -381.021      
1580          1580          +0            -377.115      -377.115      -377.115      
1581          1581          +0            -389.518      -389.518      -389.518      
1582          1582          +0            -372.056      -372.056      -372.056      
1583          1583          +0            -357.945      -357.945      -357.945      
1584          1584          +0            -356.486      -356.486      -356.486      
1585          1585          +0            -377.295      -377.295      -377.295      
1586          1586          +0            -378.892      -378.892      -378.892      
1587          1587          +0            -380.255      -380.255      -380.255      
1588          1588          +0            -383.639      -383.639      -383.639      
1589          1589          +0            -365.669      -365.669      -365.669      
1590          1590          +0            -370.608      -370.608      -370.608      
1591          1591          +0            -370.454      -370.454      -370.454      
1592          1592          +0            -367.998      -367.998      -367.998      
1593          1593          +0            -386.14       -386.14       -386.14       
1594          1594          +0            -365.155      -365.155      -365.155      
1595          1595          +0            -379.954      -379.954      -379.954      
1596          1596          +0            -362.118      -362.118      -362.118      
1597          1597          +0            -356.424      -356.424      -356.424      
1598          1598          +0            -359.085      -359.085      -359.085      
1599          1599          +0            -366.293      -366.293      -366.293      
1600          1600          +0            -357.692      -357.692      -357.692      
1601          1601          +0            -352.149      -352.149      -352.149      
1602          1602          +0            -387.179      -387.179      -387.179      
1603          1603          +0            -362.153      -362.153      -362.153      
1604          1604          +0            -364.094      -364.094      -364.094      
1605          1605          +0            -380.225      -380.225      -380.225      
1606          1606          +0            -376.815      -376.815      -376.815      
1607          1607          +0            -373.219      -373.219      -373.219      
1608          1608          +0            -393.002      -393.002      -393.002      
1609          1609          +0            -373.024      -373.024      -373.024      
1610          1610          +0            -380.884      -380.884      -380.884      
1611          1611          +0            -360.48       -360.48       -360.48       
1612          1612          +0            -365.428      -365.428      -365.428      
1613          1613          +0            -358.064      -358.064      -358.064      
1614          1614          +0            -366.574      -366.574      -366.574      
1615          1615          +0            -366.772      -366.772      -366.772      
1616          1616          +0            -378.372      -378.372      -378.372      
1617          1617          +0            -398.269      -398.269      -398.269      
1618          1618          +0            -364.302      -364.302      -364.302      
1619          1619          +0            -374.6        -374.6        -374.6        
1620          1620          +0            -366.861      -366.861      -366.861      
1621          1621          +0            -363.789      -363.789      -363.789      
1622          1622          +0            -389.951      -389.951      -389.951      
1623          1623          +0            -373.675      -373.675      -373.675      
1624          1624          +0            -374.356      -374.356      -374.356      
1625          1625          +0            -389.765      -389.765      -389.765      
1626          1626          +0            -372.312      -372.312      -372.312      
1627          1627          +0            -363.706      -363.706      -363.706      
1628          1628          +0            -352.159      -352.159      -352.159      
1629          1629          +0            -389.881      -389.881      -389.881      
1630          1630          +0            -373.985      -373.985      -373.985      
1631          1631          +0            -348.884      -348.884      -348.884      
1632          1632          +0            -378.776      -378.776      -378.776      
1633          1633          +0            -384.618      -384.618      -384.618      
1634          1634          +0            -380.114      -380.114      -380.114      
1635          1635          +0            -376.038      -376.038      -376.038      
1636          1636          +0            -361.003      -361.003      -361.003      
1637          1637          +0            -371.822      -371.822      -371.822      
1638          1638          +0            -380.324      -380.324      -380.324      
1639          1639          +0            -380.579      -380.579      -380.579      
1640          1640          +0            -374.597      -374.597      -374.597      
1641          1641          +0            -363.791      -363.791      -363.791      
1642          1642          +0            -388.981      -388.981      -388.981      
1643          1643          +0            -358.099      -358.099      -358.099      
1644          1644          +0            -386.372      -386.372      -386.372      
1645          1645          +0            -369.825      -369.825      -369.825      
1646          1646          +0            -368.956      -368.956      -368.956      
1647          1647          +0            -378.789      -378.789      -378.789      
1648          1648          +0            -383.879      -383.879      -383.879      
1649          1649          +0            -369.186      -369.186      -369.186      
1650          1650          +0            -346.866      -346.866      -346.866      
1651          1651          +0            -369.624      -369.624      -369.624      
1652          1652          +0            -375.224      -375.224      -375.224      
1653          1653          +0            -380.832      -380.832      -380.832      
1654          1654          +0            -357.176      -357.176      -357.176      
1655          1655          +0            -366.864      -366.864      -366.864      
1656          1656          +0            -369.73       -369.73       -369.73       
1657          1657          +0            -360.026      -360.026      -360.026      
1658          1658          +0            -373.332      -373.332      -373.332      
1659          1659          +0            -371.98       -371.98       -371.98       
1660          1660          +0            -372.271      -372.271      -372.271      
1661          1661          +0            -374.621      -374.621      -374.621      
1662          1662          +0            -381.283      -381.283      -381.283      
1663          1663          +0            -368.906      -368.906      -368.906      
1664          1664          +0            -385.519      -385.519      -385.519      
1665          1665          +0            -363.302      -363.302      -363.302      
1666          1666          +0            -366.413      -366.413      -366.413      
1667          1667          +0            -387.274      -387.274      -387.274      
1668          1668          +0            -385.149      -385.149      -385.149      
1669          1669          +0            -359.228      -359.228      -359.228      
1670          1670          +0            -378.674      -378.674      -378.674      
1671          1671          +0            -377.791      -377.791      -377.791      
1672          1672          +0            -378.709      -378.709      -378.709      
1673          1673          +0            -389.426      -389.426      -389.426      
1674          1674          +0            -366.659      -366.659      -366.659      
1675          1675          +0            -372.216      -372.216      -372.216      
1676          1676          +0            -347.632      -347.632      -347.632      
1677          1677          +0            -364.118      -364.118      -364.118      
1678          1678          +0            -401.079      -401.079      -401.079      
1679          1679          +0            -370.825      -370.825      -370.825      
1680          1680          +0            -382.268      -382.268      -382.268      
1681          1681          +0            -381.18       -381.18       -381.18       
1682          1682          +0            -392.131      -392.131      -392.131      
1683          1683          +0            -384.137      -384.137      -384.137      
1684          1684          +0            -379.11       -379.11       -379.11       
1685          1685          +0            -360.387      -360.387      -360.387      
1686          1686          +0            -346.408      -346.408      -346.408      
1687          1687          +0            -374.906      -374.906      -374.906      
1688          1688          +0            -392.858      -392.858      -392.858      
1689          1689          +0            -374.769      -374.769      -374.769      
1690          1690          +0            -348.13       -348.13       -348.13       
1691          1691          +0            -364.683      -364.683      -364.683      
1692          1692          +0            -371.977      -371.977      -371.977      
1693          1693          +0            -372.966      -372.966      -372.966      
1694          1694          +0            -374.986      -374.986      -374.986      
1695          1695          +0            -377.761      -377.761      -377.761      
1696          1696          +0            -358.406      -358.406      -358.406      
1697          1697          +0            -380.583      -380.583      -380.583      
1698          1698          +0            -367.578      -367.578      -367.578      
1699          1699          +0            -375.188      -375.188      -375.188      
1700          1700          +0            -386.602      -386.602      -386.602      
1701          1701          +0            -360.445      -360.445      -360.445      
1702          1702          +0            -375.04       -375.04       -375.04       
1703          1703          +0            -367.005      -367.005      -367.005      
1704          1704          +0            -392.703      -392.703      -392.703      
1705          1705          +0            -376.628      -376.628      -376.628      
1706          1706          +0            -357.947      -357.947      -357.947      
1707          1707          +0            -347.446      -347.446      -347.446      
1708          1708          +0            -381.04       -381.04       -381.04       
1709          1709          +0            -395.209      -395.209      -395.209      
1710          1710          +0            -378.725      -378.725      -378.725      
1711          1711          +0            -380.343      -380.343      -380.343      
1712          1712          +0            -372.866      -372.866      -372.866      
1713          1713          +0            -379.681      -379.681      -379.681      
1714          1714          +0            -371.76       -371.76       -371.76       
1715          1715          +0            -378.583      -378.583      -378.583      
1716          1716          +0            -360.457      -360.457      -360.457      
1717          1717          +0            -373.58       -373.58       -373.58       
1718          1718          +0            -381.721      -381.721      -381.721      
1719          1719          +0            -374.25       -374.25       -374.25       
1720          1720          +0            -363.504      -363.504      -363.504      
1721          1721          +0            -362.368      -362.368      -362.368      
1722          1722          +0            -388.193      -388.193      -388.193      
1723          1723          +0            -382.025      -382.025      -382.025      
1724          1724          +0            -370.23       -370.23       -370.23       
1725          1725          +0            -380.566      -380.566      -380.566      
1726          1726          +0            -385.965      -385.965      -385.965      
1727          1727          +0            -367.693      -367.693      -367.693      
1728          1728          +0            -360.111      -360.111      -360.111      
1729          1729          +0            -380.236      -380.236      -380.236      
1730          1730          +0            -378.524      -378.524      -378.524      
1731          1731          +0            -383.988      -383.988      -383.988      
1732          1732          +0            -388.089      -388.089      -388.089      
1733          1733          +0            -390.138      -390.138      -390.138      
1734          1734          +0            -368.991      -368.991      -368.991      
1735          1735          +0            -382.994      -382.994      -382.994      
1736          1736          +0            -361.946      -361.946      -361.946      
1737          1737          +0            -376.555      -376.555      -376.555      
1738          1738          +0            -386.682      -386.682      -386.682      
1739          1739          +0            -357.544      -357.544      -357.544      
1740          1740          +0            -372.609      -372.609      -372.609      
1741          1741          +0            -369.97       -369.97       -369.97       
1742          1742          +0            -369.059      -369.059      -369.059      
1743          1743          +0            -375.242      -375.242      -375.242      
1744          1744          +0            -368.097      -368.097      -368.097      
1745          1745          +0            -368.041      -368.041      -368.041      
1746          1746          +0            -365.067      -365.067      -365.067      
1747          1747          +0            -372.577      -372.577      -372.577      
1748          1748          +0            -380.705      -380.705      -380.705      
1749          1749          +0            -376.891      -376.891      -376.891      
1750          1750          +0            -364.522      -364.522      -364.522      
1751          1751          +0            -361.651      -361.651      -361.651      
1752          1752          +0            -351.856      -351.856      -351.856      
1753          1753          +0            -371.416      -371.416      -371.416      
1754          1754          +0            -357.776      -357.776      -357.776      
1755          1755          +0            -370.696      -370.696      -370.696      
1756          1756          +0            -385.081      -385.081      -385.081      
1757          1757          +0            -376.412      -376.412      -376.412      
1758          1758          +0            -373.104      -373.104      -373.104      
1759          1759          +0            -375.666      -375.666      -375.666      
1760          1760          +0            -380.295      -380.295      -380.295      
1761          1761          +0            -388.205      -388.205      -388.205      
1762          1762          +0            -393.712      -393.712      -393.712      
1763          1763          +0            -356.109      -356.109      -356.109      
1764          1764          +0            -361.563      -361.563      -361.563      
1765          1765          +0            -348.695      -348.695      -348.695      
1766          1766          +0            -364.656      -364.656      -364.656      
1767          1767          +0            -355.898      -355.898      -355.898      
1768          1768          +0            -363.212      -363.212      -363.212      
1769          1769          +0            -378.276      -378.276      -378.276      
1770          1770          +0            -365.962      -365.962      -365.962      
1771          1771          +0            -374.873      -374.873      -374.873      
1772          1772          +0            -361.294      -361.294      -361.294      
1773          1773          +0            -375.556      -375.556      -375.556      
1774          1774          +0            -359.908      -359.908      -359.908      
1775          1775          +0            -366.688      -366.688      -366.688      
1776          1776          +0            -378.055      -378.055      -378.055      
1777          1777          +0            -361.3        -361.3        -361.3        
1778          1778          +0            -359.596      -359.596      -359.596      
1779          1779          +0            -368.726      -368.726      -368.726      
1780          1780          +0            -393.774      -393.774      -393.774      
1781          1781          +0            -390.104      -390.104      -390.104      
1782          1782          +0            -379.139      -379.139      -379.139      
1783          1783          +0            -391.824      -391.824      -391.824      
1784          1784          +0            -390.324      -390.324      -390.324      
1785          1785          +0            -381.906      -381.906      -381.906      
1786          1786          +0            -370.309      -370.309      -370.309      
1787          1787          +0            -363.74       -363.74       -363.74       
1788          1788          +0            -376.224      -376.224      -376.224      
1789          1789          +0            -387.263      -387.263      -387.263      
1790          1790          +0            -375.655      -375.655      -375.655      
1791          1791          +0            -364.738      -364.738      -364.738      
